experiment_id,transcript_id,model_name,technique_name,name_original,name_en,hallucination_flag
"963","13","MedGemma 4B","structured-output","telur","egg","YES"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","YES"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","YES"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","YES"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","YES"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","YES"
"963","13","MedGemma 4B","structured-output","garam","salt","YES"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","YES"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","NO"
"965","15","MedGemma 4B","structured-output","Telur","Egg","YES"
"965","15","MedGemma 4B","structured-output","Daging","Meat","YES"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","YES"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","YES"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","NO"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","NO"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","YES"
"967","17","MedGemma 4B","structured-output","nasi","rice","YES"
"967","17","MedGemma 4B","structured-output","telur","egg","NO"
"967","17","MedGemma 4B","structured-output","ikan","fish (e.g., ikan bilis)","YES"
"967","17","MedGemma 4B","structured-output","bawang merah","red onion","YES"
"967","17","MedGemma 4B","structured-output","bawang putih","garlic","YES"
"967","17","MedGemma 4B","structured-output","cili padi","chili pepper (bird's eye chili)","YES"
"967","17","MedGemma 4B","structured-output","kecap manis","sweet soy sauce (kecap manis)","YES"
"967","17","MedGemma 4B","structured-output","air","water","NO"
"967","17","MedGemma 4B","structured-output","minyak masak","cooking oil (e.g., vegetable oil)","NO"
"969","19","MedGemma 4B","structured-output","nasi","rice","YES"
"969","19","MedGemma 4B","structured-output","telur","egg","YES"
"969","19","MedGemma 4B","structured-output","ikan bilis","fish sauce","YES"
"969","19","MedGemma 4B","structured-output","sos cili","chili sauce","YES"
"969","19","MedGemma 4B","structured-output","bawang merah","red onion","YES"
"969","19","MedGemma 4B","structured-output","bawang putih","garlic","YES"
"969","19","MedGemma 4B","structured-output","cili kering","dried chili","YES"
"969","19","MedGemma 4B","structured-output","garam","salt","YES"
"969","19","MedGemma 4B","structured-output","pala","pepper","YES"
"973","23","MedGemma 4B","structured-output","nasi","rice","YES"
"973","23","MedGemma 4B","structured-output","telur","egg","YES"
"973","23","MedGemma 4B","structured-output","sayur","vegetables","YES"
"973","23","MedGemma 4B","structured-output","sos","sauce","YES"
"973","23","MedGemma 4B","structured-output","bawang merah","red onion","YES"
"973","23","MedGemma 4B","structured-output","bawang putih","garlic","YES"
"973","23","MedGemma 4B","structured-output","cili api","chili pepper","YES"
"973","23","MedGemma 4B","structured-output","air","water","YES"
"978","28","MedGemma 4B","structured-output","beras","rice","YES"
"978","28","MedGemma 4B","structured-output","telur","egg","YES"
"978","28","MedGemma 4B","structured-output","ikan bilis","dried fish (anchovies)","YES"
"978","28","MedGemma 4B","structured-output","bawang merah","red onion","YES"
"978","28","MedGemma 4B","structured-output","bawang putih","garlic","NO"
"978","28","MedGemma 4B","structured-output","cili padi","chili pepper","YES"
"978","28","MedGemma 4B","structured-output","garam","salt","NO"
"978","28","MedGemma 4B","structured-output","peti cili","chili sauce","YES"
"979","29","MedGemma 4B","structured-output","Nasi","Rice","YES"
"979","29","MedGemma 4B","structured-output","Telur","Egg","YES"
"979","29","MedGemma 4B","structured-output","Daging","Meat","YES"
"979","29","MedGemma 4B","structured-output","Bawang","Onion","YES"
"979","29","MedGemma 4B","structured-output","Lobak","Shallot","YES"
"979","29","MedGemma 4B","structured-output","Serai","Lemongrass","YES"
"979","29","MedGemma 4B","structured-output","Bunga Kantan","Chili Flower","YES"
"979","29","MedGemma 4B","structured-output","Garam","Salt","NO"
"979","29","MedGemma 4B","structured-output","Minyak","Oil","YES"
"980","30","MedGemma 4B","structured-output","Nasi","Rice","YES"
"980","30","MedGemma 4B","structured-output","Telur","Egg","YES"
"980","30","MedGemma 4B","structured-output","Daging","Meat (chicken)","YES"
"980","30","MedGemma 4B","structured-output","Kecap Manis","Sweet Soy Sauce (Kecap Manis)","YES"
"980","30","MedGemma 4B","structured-output","Serbuk Cabai","Chili Powder","YES"
"980","30","MedGemma 4B","structured-output","Air","Water","YES"
"980","30","MedGemma 4B","structured-output","Garam","Salt","NO"
"985","35","MedGemma 4B","structured-output","Nasi","Rice","YES"
"985","35","MedGemma 4B","structured-output","Telur","Egg","YES"
"985","35","MedGemma 4B","structured-output","Daging","Meat","YES"
"985","35","MedGemma 4B","structured-output","Sayur","Vegetables","YES"
"985","35","MedGemma 4B","structured-output","Bawang","Onion","YES"
"985","35","MedGemma 4B","structured-output","Serai","Ginger","YES"
"985","35","MedGemma 4B","structured-output","Lada Hitam","Black Pepper","YES"
"985","35","MedGemma 4B","structured-output","Gula","Sugar","YES"
"985","35","MedGemma 4B","structured-output","Kecap Manis","Sweet Soy Sauce","YES"
"988","38","MedGemma 4B","structured-output","Nasi","Rice","YES"
"988","38","MedGemma 4B","structured-output","Telur","Egg","YES"
"988","38","MedGemma 4B","structured-output","Daging","Meat","YES"
"988","38","MedGemma 4B","structured-output","Bawang","Onion","NO"
"988","38","MedGemma 4B","structured-output","Lobak","Shallot","YES"
"988","38","MedGemma 4B","structured-output","Cabai","Chili","NO"
"988","38","MedGemma 4B","structured-output","Garam","Salt","NO"
"988","38","MedGemma 4B","structured-output","Gula","Sugar","YES"
