experiment_id,transcript_id,model_name,technique_name,name_en,quantity_value,estimated_weight_g,quantity_value_culinary,estimated_weight_g
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","5.0","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","1.5","22.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","1.0","240.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","5.0","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.5","22.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","240.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0","5.0","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0","1.5","22.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0","1.0","240.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","2.0","6.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0","5.0","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0","1.5","22.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0","1.0","240.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","2.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"15.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0","5.0","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"100.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0","1.5","22.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0","1.0","240.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0","0.5","25.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"20.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0","1.0","50.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"5.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","2.0","2.0",,"15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","150.0","150.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","100.0","100.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","2.0","6.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","3.0","9.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","1.0","200.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","2.0","4.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"200.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","30.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","3.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","50.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","2.0","10.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"100.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","15.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","0.25","60.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0","1.0","240.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"20.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","1.0","2.0",,"5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0",,"5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","3.0","45.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","1.0","5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","1.0","5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","1.0","1000.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0",,"100.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","6.0","90.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","1.0","200.0","6.0","90.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","3.0","45.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","1.0","5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","1.0","5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","1.0","1000.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0",,"100.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","6.0","90.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","1.0","50.0","6.0","90.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0",,"5.0"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","2.0","4.0","3.0","45.0"
